stock_code,stock_name,market
54940,엑사이엔씨,KOSDAQ
43090,엑서지21,KOSDAQ
950130,엑세스바이오,KOSDAQ
205100,엑셈,KOSDAQ
356680,엑스게이트,KOSDAQ
70300,엑스큐어,KOSDAQ
317770,엑스페릭스,KOSDAQ
92870,엑시콘,KOSDAQ
317870,엔바이오니아,KOSDAQ
67570,엔브이에이치코리아,KOSDAQ
236810,엔비티,KOSDAQ
140610,엔솔바이오사이언스,KONEX
333620,엔시스,KOSDAQ
101400,엔시트론,KOSDAQ
36570,엔씨소프트보통주,KOSPI
238170,엔에스엠,KONEX
224760,엔에스컴퍼니,KONEX
391060,엔에이치기업인수목적20호,KOSDAQ
422040,엔에이치기업인수목적23호,KOSDAQ
437780,엔에이치기업인수목적24호,KOSDAQ
438580,엔에이치기업인수목적25호,KOSDAQ
439410,엔에이치기업인수목적26호,KOSDAQ
440820,엔에이치기업인수목적27호,KOSDAQ
451700,엔에이치기업인수목적29호,KOSDAQ
466910,엔에이치기업인수목적30호,KOSDAQ
104200,엔에이치엔벅스,KOSDAQ
60250,엔에이치엔케이씨피,KOSDAQ GLOBAL
400760,엔에이치올원리츠보통주,KOSPI
5945,엔에이치투자증권1우선주,KOSPI
5940,엔에이치투자증권보통주,KOSPI
265740,엔에프씨,KOSDAQ
53290,엔이능률,KOSDAQ
354200,엔젠바이오,KOSDAQ
419080,엔젯,KOSDAQ
93510,엔지브이아이,KONEX
208860,엔지스테크널러지,KOSDAQ
183490,엔지켐생명과학,KOSDAQ
85310,엔케이 보통주,KOSPI
182400,엔케이맥스,KOSDAQ
348370,엔켐,KOSDAQ
58450,엔터파트너즈,KOSDAQ
69410,엔텔스,KOSDAQ
227950,엔투텍,KOSDAQ
291230,엔피,KOSDAQ
198080,엔피디,KOSDAQ
222160,엔피엑스,KOSDAQ
48830,엔피케이,KOSDAQ
96870,엘디티,KOSDAQ
276240,엘리비젼,KONEX
900140,엘브이엠씨홀딩스보통주,KOSPI
376190,엘비루셈,KOSDAQ
61970,엘비세미콘,KOSDAQ
309960,엘비인베스트먼트,KOSDAQ
290650,엘앤씨바이오,KOSDAQ
66970,엘앤에프,KOSDAQ GLOBAL
156100,엘앤케이바이오메드,KOSDAQ
60370,엘에스마린솔루션,KOSDAQ
417200,엘에스머트리얼즈,KOSDAQ
311060,엘에이티,KONEX
108675,엘엑스하우시스1우선주,KOSPI
108670,엘엑스하우시스보통주,KOSPI
38380K,엘엑스홀딩스1우선주,KOSPI
383800,엘엑스홀딩스보통주,KOSPI
73110,엘엠에스,KOSDAQ
83310,엘오티베큠,KOSDAQ
37560,엘지헬로비전보통주,KOSPI
37950,엘컴텍,KOSDAQ
170920,엘티씨,KOSDAQ
58630,엠게임,KOSDAQ
58970,엠로,KOSDAQ
19590,엠벤처투자,KOSDAQ
97520,엠씨넥스보통주,KOSPI
373170,엠아이큐브솔루션,KOSDAQ
179290,엠아이텍,KOSDAQ
9780,엠에스씨,KOSDAQ
123040,엠에스오토텍,KOSDAQ
323230,엠에프엠코리아,KOSDAQ
32790,엠젠솔루션,KOSDAQ
33160,엠케이전자,KOSDAQ
347890,엠투아이코퍼레이션,KOSDAQ
33310,엠투엔,KOSDAQ
259630,엠플러스,KOSDAQ
115960,연우,KOSDAQ
60850,영림원소프트랩,KOSDAQ
14440,영보화학보통주,KOSPI
143540,영우디에스피,KOSDAQ
111770,영원무역보통주,KOSPI
9970,영원무역홀딩스보통주,KOSPI
3520,영진약품보통주,KOSPI
670,영풍보통주,KOSPI
36560,영풍정밀,KOSDAQ
6740,영풍제지보통주,KOSPI
12280,영화금속보통주,KOSPI
265560,영화테크,KOSDAQ
12160,영흥보통주,KOSPI
36000,예림당,KOSDAQ
250930,예선테크,KOSDAQ
53280,예스이십사,KOSDAQ
15360,예스코홀딩스보통주,KOSPI
122640,예스티,KOSDAQ
900300,오가닉티코스메틱스홀딩스컴퍼니리미티드,KOSDAQ
212310,오건에코텍,KONEX
45060,오공,KOSDAQ
80520,오디텍,KOSDAQ
7310,오뚜기보통주,KOSPI
39830,오로라월드,KOSDAQ
322310,오로스테크놀로지,KOSDAQ
46120,오르비텍,KOSDAQ
14940,오리엔탈정공,KOSDAQ
2630,오리엔트바이오보통주,KOSPI
65500,오리엔트정공,KOSDAQ
271560,오리온보통주,KOSPI
1800,오리온홀딩스보통주,KOSPI
10470,오리콤,KOSDAQ
417860,오브젠,KOSDAQ
352910,오비고,KOSDAQ
53980,오상자이엘,KOSDAQ
52420,오성첨단소재,KOSDAQ
241790,오션브릿지,KOSDAQ
39200,오스코텍,KOSDAQ
31510,오스템,KOSDAQ
10060,오씨아이홀딩스보통주,KOSPI
368970,오에스피,KOSDAQ
138080,오이솔루션,KOSDAQ
80580,오킨스전자,KOSDAQ
67170,오텍,KOSDAQ
353590,오토앤,KOSDAQ
173130,오파스넷,KOSDAQ
49480,오픈베이스,KOSDAQ
394280,오픈엣지테크놀로지,KOSDAQ
309930,오하임앤컴퍼니,KOSDAQ
244460,올리패스,KOSDAQ
226950,올릭스,KOSDAQ
57540,옴니시스템,KOSDAQ
131030,옵투스제약,KOSDAQ
82210,옵트론텍,KOSDAQ
109080,옵티시스,KOSDAQ
380540,옵티코어,KOSDAQ
153710,옵티팜,KOSDAQ
51390,와이더블유,KOSDAQ
321820,와이더플래닛,KOSDAQ
432430,와이랩,KOSDAQ
338840,와이바이오로직스,KOSDAQ
57030,와이비엠넷,KOSDAQ
122990,와이솔,KOSDAQ
112290,와이씨켐,KOSDAQ
232140,와이아이케이,KOSDAQ
65530,와이어블,KOSDAQ
67900,와이엔텍,KOSDAQ
7530,와이엠,KOSDAQ
155650,와이엠씨,KOSDAQ
273640,와이엠텍,KOSDAQ
251370,와이엠티,KOSDAQ
66430,와이오엠,KOSDAQ
193250,와이제이엠게임즈,KOSDAQ
273060,와이즈버즈,KOSDAQ
19210,와이지-원,KOSDAQ
122870,와이지엔터테인먼트,KOSDAQ
37270,와이지플러스보통주,KOSPI
11690,와이투솔루션보통주,KOSPI
40300,와이티엔,KOSDAQ
332570,와이팜,KOSDAQ
79000,와토스 코리아,KOSDAQ
316140,우리금융지주보통주,KOSPI
32820,우리기술,KOSDAQ
41190,우리기술투자,KOSDAQ
115440,우리넷,KOSDAQ
46970,우리로,KOSDAQ
82850,우리바이오,KOSDAQ
215360,우리산업,KOSDAQ
72470,우리산업홀딩스,KOSDAQ
73560,우리손에프앤지 농업회사법인,KOSDAQ
37400,우리엔터프라이즈,KOSDAQ
153490,우리이앤엘,KOSDAQ
101170,우림피티에스,KOSDAQ
6980,우성보통주,KOSPI
66590,우수AMS,KOSDAQ
17370,우신시스템보통주,KOSPI
103840,우양,KOSDAQ
46940,우원개발,KOSDAQ
215380,우정바이오,KOSDAQ
65680,우주일렉트로닉스,KOSDAQ
105840,우진보통주,KOSPI
18620,우진비앤지,KOSDAQ
10400,우진아이엔에스보통주,KOSPI
49800,우진플라임 보통주,KOSPI
16880,웅진보통주,KOSPI
95720,웅진씽크빅 보통주,KOSPI
396470,워트 주식회사,KOSDAQ
5820,원림보통주,KOSPI
307280,원바이오젠,KOSDAQ
32940,원익,KOSDAQ
104830,원익머트리얼즈,KOSDAQ
240810,원익아이피에스,KOSDAQ GLOBAL
14190,원익큐브,KOSDAQ
74600,원익큐엔씨,KOSDAQ GLOBAL
217820,원익피앤이,KOSDAQ
30530,원익홀딩스,KOSDAQ
12620,원일특강,KOSDAQ
382840,원준,KOSDAQ
336570,원텍,KOSDAQ
376980,원티드랩,KOSDAQ
122830,원포유,KONEX
8370,원풍,KOSDAQ
8290,원풍물산,KOSDAQ
101160,월덱스,KOSDAQ
64090,웨스트라이즈,KOSDAQ
336060,웨이버스,KOSDAQ
95270,웨이브일렉트로닉스,KOSDAQ
10600,웰바이오텍보통주,KOSPI
65950,웰크론,KOSDAQ
76080,웰크론한텍,KOSDAQ
43590,웰킵스하이텍,KOSDAQ
196700,웹스,KOSDAQ
69080,웹젠,KOSDAQ GLOBAL
53580,웹케시,KOSDAQ
71460,위니아,KOSDAQ
377460,위니아에이드,KOSDAQ
44340,위닉스,KOSDAQ
330350,위더스제약,KOSDAQ
348350,위드텍,KOSDAQ
112040,위메이드,KOSDAQ
101730,위메이드맥스,KOSDAQ
123420,위메이드플레이,KOSDAQ
65370,위세아이텍,KOSDAQ
140660,위월드 주식회사,KONEX
38620,위즈코프,KOSDAQ
299900,위지윅스튜디오,KOSDAQ
36090,위지트,KOSDAQ
136540,윈스,KOSDAQ
320000,윈텍,KOSDAQ
97800,윈팩,KOSDAQ
192390,윈하이텍,KOSDAQ
313760,윌링스,KOSDAQ
8600,윌비스보통주,KOSPI
335870,윙스풋,KOSDAQ
900340,윙입푸드홀딩스,KOSDAQ
14830,유니드 보통주,KOSPI
446070,유니드비티플러스보통주,KOSPI
36200,유니셈,KOSDAQ
18000,유니슨,KOSDAQ
47400,유니온머티리얼보통주,KOSPI
910,유니온보통주,KOSPI
203450,유니온커뮤니티,KOSDAQ
11330,유니켐보통주,KOSPI
77500,유니퀘스트 보통주,KOSPI
11320,유니크,KOSDAQ
86390,유니테스트,KOSDAQ
241690,유니테크노,KOSDAQ
142210,유니트론텍,KOSDAQ
121060,유니포인트,KONEX
48430,유라테크,KOSDAQ
206650,유바이오로직스,KOSDAQ
89850,유비벨록스,KOSDAQ
84440,유비온,KOSDAQ
32620,유비케어,KOSDAQ
264450,유비쿼스,KOSDAQ
78070,유비쿼스홀딩스,KOSDAQ
2920,유성기업보통주,KOSPI
24800,유성티엔에스,KOSDAQ
700,유수홀딩스보통주,KOSPI
54930,유신,KOSDAQ
69330,유아이디,KOSDAQ
49520,유아이엘,KOSDAQ
435380,유안타제10호기업인수목적,KOSDAQ
444920,유안타제11호기업인수목적,KOSDAQ
446150,유안타제12호기업인수목적,KOSDAQ
449020,유안타제13호기업인수목적,KOSDAQ
450940,유안타제14호기업인수목적,KOSDAQ
430700,유안타제9호기업인수목적,KOSDAQ
3475,유안타증권1우선주,KOSPI
3470,유안타증권보통주,KOSPI
263770,유에스티,KOSDAQ
337840,유엑스엔,KONEX
72130,유엔젤보통주,KOSPI
225,유유제약1우선주,KOSPI
227,유유제약2우선주(신형),KOSPI
220,유유제약보통주,KOSPI
388720,유일로보틱스,KOSDAQ
340930,유일에너테크,KOSDAQ
23410,유진기업,KOSDAQ
388800,유진기업인수목적7호,KOSDAQ
413630,유진기업인수목적8호,KOSDAQ
442130,유진기업인수목적9호,KOSDAQ
56080,유진로봇,KOSDAQ
84370,유진테크,KOSDAQ GLOBAL
240600,유진테크놀로지,KOSDAQ
1200,유진투자증권보통주,KOSPI
221800,유투바이오,KOSDAQ
179900,유티아이,KOSDAQ
263050,유틸렉스,KOSDAQ
105,유한양행1우선주,KOSPI
100,유한양행보통주,KOSPI
3465,유화증권1우선주,KOSPI
3460,유화증권보통주,KOSPI
191410,육일씨엔에쓰,KOSDAQ
372170,윤성에프앤씨,KOSDAQ
146060,율촌,KOSDAQ
8730,율촌화학보통주,KOSPI
72770,율호,KOSDAQ
8250,이건산업보통주,KOSPI
39020,이건홀딩스,KOSDAQ
25820,이구산업보통주,KOSPI
67920,이글루코퍼레이션,KOSDAQ
44960,이글벳,KOSDAQ
303530,이노뎁,KOSDAQ
296640,이노룰스,KOSDAQ
302430,이노메트리,KOSDAQ
279060,이노벡스,KONEX
214320,이노션보통주,KOSPI
274400,이노시뮬레이션,KOSDAQ
56090,이노시스,KOSDAQ
73490,이노와이어리스,KOSDAQ
215790,이노인스트루먼트,KOSDAQ
344860,이노진,KOSDAQ
246960,이노테라피,KOSDAQ
88390,이녹스,KOSDAQ
272290,이녹스첨단소재,KOSDAQ GLOBAL
53350,이니텍,KOSDAQ
41520,이라이콤,KOSDAQ
264850,이랜시스,KOSDAQ
54210,이랜텍,KOSDAQ
164060,이루다,KOSDAQ
65440,이루온,KOSDAQ
88260,이리츠코크렙기업구조조정부동산투자회사보통주,KOSPI
139480,이마트보통주,KOSPI
115610,이미지스테크놀로지,KOSDAQ
78020,이베스트투자증권,KOSDAQ
131400,이브이첨단소재,KOSDAQ
419700,이브이파킹서비스,KONEX
208850,이비테크,KONEX
351330,이삭엔지니어링,KOSDAQ
80010,이상네트웍스,KOSDAQ
379390,이성씨엔아이,KONEX
457190,이수스페셜티케미컬보통주,KOSPI
86890,이수앱지스,KOSDAQ
7660,이수페타시스보통주,KOSPI
5950,이수화학보통주,KOSPI
15020,이스타코보통주,KOSPI
47560,이스트소프트,KOSDAQ
900110,이스트아시아홀딩스인베스트먼트리미티드,KOSDAQ
67010,이씨에스텔레콤,KOSDAQ
93230,이아이디보통주,KOSPI
341310,이앤에치,KONEX
102710,이엔에프테크놀로지,KOSDAQ
74610,이엔플러스보통주,KOSPI
63760,이엘피,KOSDAQ
123570,이엠넷,KOSDAQ
278990,이엠비,KONEX
83470,이엠앤아이,KOSDAQ
95190,이엠코리아,KOSDAQ
91120,이엠텍,KOSDAQ
232530,이엠티,KONEX
102460,이연제약보통주,KOSPI
39030,이오테크닉스,KOSDAQ GLOBAL
294090,이오플로우,KOSDAQ
245620,이원다이애그노믹스,KOSDAQ
88290,이원컴포텍,KOSDAQ
84680,이월드보통주,KOSPI
181340,이즈미디어,KOSDAQ
37370,이지,KOSDAQ
353810,이지바이오,KOSDAQ
350520,이지스레지던스리츠보통주,KOSPI
334890,이지스밸류플러스리츠보통주,KOSPI
99750,이지케어텍,KOSDAQ
377330,이지트로닉스,KOSDAQ
35810,이지홀딩스,KOSDAQ
160600,이큐셀,KOSDAQ
92130,이크레더블,KOSDAQ
96040,이트론,KOSDAQ
134060,이퓨쳐,KOSDAQ
1840,이화공영,KOSDAQ
760,이화산업보통주,KOSPI
24810,이화전기공업,KOSDAQ
14990,인디에프보통주,KOSPI
41830,인바디,KOSDAQ
352940,인바이오,KOSDAQ
101140,인바이오젠보통주,KOSPI
216400,인바이츠바이오코아,KONEX
79950,인베니아,KOSDAQ
389470,인벤티지랩,KOSDAQ
277410,인산가,KOSDAQ
60150,인선이엔티,KOSDAQ
33230,인성정보,KOSDAQ
450520,인스웨이브시스템즈,KOSDAQ
6490,인스코비보통주,KOSPI
37330,인지디스플레이,KOSDAQ
100030,인지소프트,KOSDAQ
23800,인지컨트롤스보통주,KOSPI
34590,인천도시가스 보통주,KOSPI
211050,인카금융서비스,KOSDAQ
83640,인콘,KOSDAQ
216050,인크로스,KOSDAQ
49070,인탑스,KOSDAQ GLOBAL
119610,인터로조,KOSDAQ
17250,인터엠,KOSDAQ
129260,인터지스보통주,KOSPI
51370,인터플렉스,KOSDAQ
64290,인텍플러스,KOSDAQ
189300,인텔리안테크놀로지스,KOSDAQ
150840,인트로메딕,KOSDAQ
48530,인트론바이오테크놀로지,KOSDAQ
23810,인팩보통주,KOSPI
175140,인포마크,KOSDAQ
115310,인포바인,KOSDAQ
39290,인포뱅크,KOSDAQ
71200,인피니트헬스케어,KOSDAQ
101930,인화정공,KOSDAQ
249420,일동제약보통주,KOSPI
230,일동홀딩스보통주,KOSPI
13360,일성건설보통주,KOSPI
3120,일성신약보통주,KOSPI
333430,일승,KOSDAQ
68330,일신바이오베이스,KOSDAQ
3200,일신방직보통주,KOSPI
7110,일신석재보통주,KOSPI
7575,일양약품1우선주,KOSPI
7570,일양약품보통주,KOSPI
178780,일월지엠엘,KOSDAQ
8500,일정실업보통주,KOSPI
19540,일지테크,KOSDAQ
81000,일진다이아몬드 보통주,KOSPI
20760,일진디스플레이보통주,KOSPI
103590,일진전기 보통주,KOSPI
94820,일진파워,KOSDAQ
271940,일진하이솔루스보통주,KOSPI
15860,일진홀딩스보통주,KOSPI
226320,잇츠한불보통주,KOSPI
950140,잉글우드랩,KOSDAQ
49550,잉크테크,KOSDAQ
389020,자람테크놀로지,KOSDAQ
254120,자비스,KOSDAQ
43910,자연과 환경,KOSDAQ
234920,자이글,KOSDAQ
289220,자이언트스텝,KOSDAQ
317400,자이에스앤디보통주,KOSPI
33240,자화전자보통주,KOSPI
174880,장원테크,KOSDAQ
49630,재영솔루텍,KOSDAQ
417840,저스템,KOSDAQ
950,전방보통주,KOSPI
110020,전진바이오팜,KOSDAQ
208140,정다운,KOSDAQ
40420,정상제이엘에스,KOSDAQ
45510,정원엔시스,KOSDAQ
217190,제너셈,KOSDAQ
95700,제넥신,KOSDAQ
72520,제넨바이오,KOSDAQ
122310,제노레이,KOSDAQ
361390,제노코,KOSDAQ
66830,제노텍,KONEX
225220,제놀루션,KOSDAQ
123330,제닉,KOSDAQ
159580,제로투세븐,KOSDAQ
147830,제룡산업,KOSDAQ
33100,제룡전기,KOSDAQ
79370,제우스,KOSDAQ
67290,제이더블유신약,KOSDAQ
54950,제이브이엠,KOSDAQ
23440,제이스코홀딩스,KOSDAQ
90470,제이스텍,KOSDAQ
287410,제이시스메디칼,KOSDAQ
137950,제이씨케미칼,KOSDAQ
33320,제이씨현시스템,KOSDAQ
417500,제이아이테크,KOSDAQ
348950,제이알글로벌리츠보통주,KOSPI
204270,제이앤티씨,KOSDAQ
194370,제이에스코퍼레이션보통주,KOSPI
26040,제이에스티나,KOSDAQ
452160,제이엔비,KOSDAQ
126880,제이엔케이히터,KOSDAQ
322510,제이엘케이,KOSDAQ
254160,제이엠멀티,KONEX
33050,제이엠아이,KOSDAQ
94970,제이엠티,KOSDAQ
418550,제이오,KOSDAQ
35900,제이와이피엔터테인먼트,KOSDAQ GLOBAL
25620,제이준코스메틱보통주,KOSPI
89790,제이티,KOSDAQ
950170,제이티씨,KOSDAQ
30000,제일기획보통주,KOSPI
52670,제일바이오,KOSDAQ
271980,제일약품보통주,KOSPI
1560,제일연마공업보통주,KOSPI
199820,제일전기공업,KOSDAQ
38010,제일테크노스,KOSDAQ
2620,제일파마홀딩스보통주,KOSPI
276730,제주맥주,KOSDAQ
80220,제주반도체,KOSDAQ
6220,제주은행보통주,KOSPI
89590,제주항공보통주,KOSPI
216080,제테마,KOSDAQ
229000,젠큐릭스,KOSDAQ
248020,젬,KONEX
82270,젬백스&카엘,KOSDAQ
64800,젬백스링크,KOSDAQ
44060,조광아이엘아이,KOSDAQ
4910,조광페인트보통주,KOSPI
4700,조광피혁보통주,KOSPI
1550,조비보통주,KOSPI
462520,조선내화보통주,KOSPI
120030,조선선재 보통주,KOSPI
34940,조아제약,KOSDAQ
67000,조이시티,KOSDAQ
18470,조일알미늄보통주,KOSPI
2600,조흥보통주,KOSPI
63160,종근당바이오보통주,KOSPI
185750,종근당보통주,KOSPI
1630,종근당홀딩스보통주,KOSPI
33340,좋은사람들,KOSDAQ
36930,주성엔지니어링,KOSDAQ GLOBAL
109070,주성코퍼레이션보통주,KOSPI
185190,주식회사 수프로,KONEX
357580,주식회사 아모센스,KOSDAQ
226400,주식회사 오스테오닉,KOSDAQ
440320,주식회사 오픈놀,KOSDAQ
70960,주식회사 용평리조트,KOSPI
187420,주식회사 제노포커스,KOSDAQ
189350,주식회사 코셋,KONEX
348080,주식회사 큐라티스,KOSDAQ
23450,주식회사동남합성,KOSPI
2380,주식회사케이씨씨,KOSPI
44380,주연테크 보통주,KOSPI
239340,줌인터넷,KOSDAQ
24110,중소기업은행보통주,KOSPI
72020,중앙백신연구소,KOSDAQ
440,중앙에너비스,KOSDAQ
51980,중앙첨단소재,KOSDAQ
228760,지노믹트리,KOSDAQ
314130,지놈앤컴퍼니,KOSDAQ
13890,지누스보통주,KOSPI
389030,지니너스,KOSDAQ
43610,지니뮤직,KOSDAQ
263860,지니언스,KOSDAQ
303030,지니틱스,KOSDAQ
36180,지더블유바이텍,KOSDAQ
208350,지란지교시큐리티,KOSDAQ
289860,지슨,KONEX
144510,지씨셀,KOSDAQ
358570,지아이이노베이션,KOSDAQ
382480,지아이텍,KOSDAQ
382800,지앤비에스 에코,KOSDAQ
299480,지앤이헬스케어,KONEX
51160,지어소프트,KOSDAQ
1250,지에스글로벌보통주,KOSPI
7070,지에스리테일보통주,KOSPI
53050,지에스이,KOSDAQ
130500,지에이치신소재,KOSDAQ
388610,지에프씨생명과학,KONEX
119850,지엔씨에너지,KOSDAQ
65060,지엔코,KOSDAQ
204840,지엘팜텍,KOSDAQ
13870,지엠비코리아보통주,KOSPI
71320,지역난방공사보통주,KOSPI
270520,지오릿에너지,KOSDAQ
311320,지오엘리먼트,KOSDAQ
388050,지투파워,KOSDAQ
219750,지티지웰니스,KOSDAQ
88790,진도 보통주,KOSPI
18120,진로발효,KOSDAQ
109820,진매트릭스,KOSDAQ
86060,진바이오텍,KOSDAQ
36890,진성티이씨,KOSDAQ
363250,진시스템,KOSDAQ
3780,진양산업보통주,KOSPI
7370,진양제약,KOSDAQ
10640,진양폴리우레탄보통주,KOSPI
100250,진양홀딩스보통주,KOSPI
51630,진양화학보통주,KOSPI
272450,진에어보통주,KOSPI
285800,진영,KOSDAQ
11000,진원생명과학보통주,KOSPI
250030,진코스텍,KONEX
2785,진흥기업1우선주(신형),KOSPI
2787,진흥기업2우선주(신형),KOSPI
2780,진흥기업보통주,KOSPI
233990,질경이,KONEX
85660,차바이오텍,KOSDAQ
261780,차백신연구소,KOSDAQ
900250,차이나크리스탈신소재홀딩스,KOSDAQ
9310,참엔지니어링보통주,KOSPI
94850,참좋은여행,KOSDAQ
4650,창해에탄올,KOSDAQ
278280,천보,KOSDAQ GLOBAL
650,천일고속보통주,KOSPI
362320,청담글로벌,KOSDAQ
12600,청호ICT보통주,KOSPI
66360,체리부로,KOSDAQ
33250,체시스보통주,KOSPI
47820,초록뱀미디어,KOSDAQ
94360,칩스앤미디어,KOSDAQ
16790,카나리아바이오,KOSDAQ
16920,카스,KOSDAQ
284620,카이노스메드,KOSDAQ
446600,카이바이오텍,KONEX
293490,카카오게임즈,KOSDAQ GLOBAL
323410,카카오뱅크보통주,KOSPI
35720,카카오보통주,KOSPI
377300,카카오페이보통주,KOSPI
42000,카페24,KOSDAQ
6380,카프로보통주,KOSPI
317530,캐리소프트,KOSDAQ
71850,캐스텍코리아,KOSDAQ
50110,캠시스,KOSDAQ
452300,캡스톤파트너스,KOSDAQ
119860,커넥트웨이브,KOSDAQ
223310,커머스마이너,KOSDAQ
451760,컨텍,KOSDAQ
900310,컬러레이홀딩스,KOSDAQ
78340,컴투스,KOSDAQ
63080,컴투스홀딩스,KOSDAQ
307930,컴퍼니케이파트너스,KOSDAQ
79190,케스피온,KOSDAQ
263700,케어랩스,KOSDAQ
214370,케어젠,KOSDAQ
221980,케이디켐,KOSDAQ
900280,케이만금세기차륜집단유한공사,KOSDAQ
38530,케이바이오,KOSDAQ
1620,케이비아이동국실업보통주,KOSPI
24840,케이비아이메탈,KOSDAQ
424140,케이비제21호기업인수목적,KOSDAQ
436530,케이비제22호기업인수목적,KOSDAQ
455250,케이비제25호기업인수목적 주식회사,KOSDAQ
458320,케이비제26호기업인수목적,KOSDAQ
464680,케이비제27호기업인수목적,KOSDAQ
318000,케이비지,KOSDAQ
192250,케이사인,KOSDAQ
9440,케이씨그린홀딩스보통주,KOSPI
29460,케이씨보통주,KOSPI
112190,케이씨산업,KONEX
21320,케이씨씨건설,KOSDAQ
344820,케이씨씨글라스보통주,KOSPI
36670,케이씨아이,KOSDAQ
115500,케이씨에스,KOSDAQ
119650,케이씨코트렐보통주,KOSPI
281820,케이씨텍보통주,KOSPI
89150,케이씨티,KOSDAQ
25880,케이씨피드,KOSDAQ
15590,케이아이비플러그에너지보통주,KOSPI
93320,케이아이엔엑스,KOSDAQ
93640,케이알엠,KOSDAQ
44450,케이에스에스 해운 보통주,KOSPI
73010,케이에스피,KOSDAQ
226360,케이에이치건설,KOSDAQ
60720,케이에이치바텍,KOSDAQ
111870,케이에이치전자,KOSDAQ
122450,케이엑스이노베이션,KOSDAQ
52900,케이엑스하이텍,KOSDAQ
105330,케이엔더블유,KOSDAQ
53080,케이엔솔,KOSDAQ
432470,케이엔에스,KOSDAQ
58400,케이엔엔,KOSDAQ
272110,케이엔제이,KOSDAQ
39420,케이엘넷,KOSDAQ
83550,케이엠,KOSDAQ
32500,케이엠더블유,KOSDAQ
225430,케이엠제약,KOSDAQ
102370,케이옥션,KOSDAQ
92220,케이이씨 보통주,KOSPI
46440,케이지모빌리언스,KOSDAQ
35600,케이지이니시스,KOSDAQ
151860,케이지이티에스,KOSDAQ
381970,케이카보통주,KOSPI
145270,케이탑리츠보통주,KOSPI
30200,케이티보통주,KOSPI
53210,케이티스카이라이프,KOSPI
58850,케이티씨에스보통주,KOSPI
58860,케이티아이에스보통주,KOSPI
36030,케이티알파,KOSDAQ
33780,케이티앤지보통주,KOSPI
64820,케이프,KOSDAQ
256940,케이피에스,KOSDAQ
24880,케이피에프,KOSDAQ
42040,케이피엠테크,KOSDAQ
54410,케이피티유,KOSDAQ
258610,케일럼,KOSDAQ
274090,켄코아에어로스페이스,KOSDAQ
402420,켈스,KONEX
89010,켐트로닉스,KOSDAQ
220260,켐트로스,KOSDAQ
176590,코나솔,KONEX
52400,코나아이,KOSDAQ
402030,코난테크놀로지,KOSDAQ
391710,코닉오토메이션,KOSDAQ
46070,코다코,KOSDAQ
47770,코데즈컴바인,KOSDAQ
80530,코디,KOSDAQ
417310,코람코더원리츠보통주,KOSPI
357120,코람코라이프인프라리츠보통주,KOSPI
104540,코렌텍,KOSDAQ
27050,코리아나화장품,KOSDAQ
7815,코리아써키트1우선주,KOSPI
00781K,코리아써키트2우선주(신형),KOSPI
7810,코리아써키트보통주,KOSPI
190650,코리아에셋투자증권,KOSDAQ
123410,코리아에프티,KOSDAQ
3690,코리안리재보험보통주,KOSPI
36690,코맥스,KOSDAQ
49430,코메론,KOSDAQ
183300,코미코,KOSDAQ GLOBAL
41960,코미팜,KOSDAQ
89890,코세스,KOSDAQ
9730,코센,KOSDAQ
82660,코스나인,KOSDAQ
192820,코스맥스보통주,KOSPI
44820,코스맥스비티아이 주식회사 보통주,KOSPI
222040,코스맥스엔비티,KOSDAQ
241710,코스메카코리아,KOSDAQ
5070,코스모신소재보통주,KOSPI
5420,코스모화학보통주,KOSPI
355150,코스텍시스,KOSDAQ
169670,코스텍시스템,KONEX
71950,코아스보통주,KOSPI
166480,코아스템켐온,KOSDAQ
45970,코아시아,KOSDAQ
196450,코아시아씨엠,KOSDAQ
384470,코어라인소프트,KOSDAQ
29960,코엔텍,KOSDAQ
2025,코오롱1우선주,KOSPI
3075,코오롱글로벌1우선주,KOSPI
3070,코오롱글로벌보통주,KOSPI
45014K,코오롱모빌리티그룹1우선주,KOSPI
450140,코오롱모빌리티그룹보통주,KOSPI
2020,코오롱보통주,KOSPI
102940,코오롱생명과학,KOSDAQ
120115,코오롱인더스트리1우선주,KOSPI
120110,코오롱인더스트리보통주,KOSPI
950160,코오롱티슈진,KOSDAQ
138490,코오롱플라스틱보통주,KOSPI
21240,코웨이보통주,KOSPI
33290,코웰패션,KOSDAQ
56360,코위버,KOSDAQ
282880,코윈테크,KOSDAQ
121850,코이즈,KOSDAQ
448710,코츠테크놀로지,KOSDAQ
15710,코콤,KOSDAQ
52330,코텍,KOSDAQ
322780,코퍼스코리아,KOSDAQ
36420,콘텐트리중앙보통주,KOSPI
200130,콜마비앤에이치,KOSDAQ GLOBAL
31820,콤텍시스템보통주,KOSPI
294570,쿠콘,KOSDAQ
192400,쿠쿠홀딩스보통주,KOSPI
284740,쿠쿠홈시스보통주,KOSPI
317690,퀀타매트릭스,KOSDAQ
78940,퀀타피아,KOSDAQ
432720,퀄리타스반도체,KOSDAQ
456190,큐라켐,KONEX
365270,큐라클,KOSDAQ
86460,큐러블,KONEX
60280,큐렉소,KOSDAQ
372320,큐로셀,KOSDAQ
40350,큐로컴,KOSDAQ
51780,큐로홀딩스,KOSDAQ
115180,큐리언트,KOSDAQ
445680,큐리옥스바이오시스템즈,KOSDAQ
